arr_delay_over_30,distance,origin,month,day_of_week,dep_delay,scheduled_dep_hour,scheduled_dep_minute
FALSE,859,ATL,February,Tuesday,-4,9,24
FALSE,859,ATL,February,Tuesday,-5,19,6
FALSE,661,CVG,February,Tuesday,-1,15,15
FALSE,661,CVG,February,Tuesday,10,19,40
FALSE,1180,RSW,February,Tuesday,-5,12,25
FALSE,859,ATL,February,Tuesday,-8,7,2
FALSE,859,ATL,February,Tuesday,-2,21,39
FALSE,1133,PBI,February,Tuesday,1,12,0
FALSE,1173,FLL,February,Tuesday,-10,11,25
FALSE,1050,MCO,February,Tuesday,-5,11,30
FALSE,1111,TPA,February,Tuesday,-5,12,25
FALSE,859,ATL,February,Tuesday,-7,15,15
FALSE,859,ATL,February,Wednesday,2,12,19
FALSE,1050,MCO,February,Wednesday,-4,19,45
TRUE,859,ATL,February,Wednesday,42,9,24
FALSE,859,ATL,February,Wednesday,-2,19,6
FALSE,661,CVG,February,Wednesday,7,15,15
FALSE,661,CVG,February,Wednesday,5,19,40
FALSE,1180,RSW,February,Wednesday,-7,12,25
FALSE,859,ATL,February,Wednesday,-2,7,2
FALSE,859,ATL,February,Wednesday,-4,21,39
FALSE,1133,PBI,February,Wednesday,-8,12,0
FALSE,1173,FLL,February,Wednesday,-4,11,25
FALSE,1050,MCO,February,Wednesday,-4,11,30
FALSE,1111,TPA,February,Wednesday,-13,12,25
FALSE,859,ATL,February,Wednesday,6,15,15
FALSE,859,ATL,February,Thursday,-2,12,19
FALSE,1050,MCO,February,Thursday,-1,19,45
FALSE,859,ATL,February,Thursday,-2,9,24
FALSE,859,ATL,February,Thursday,-2,19,6
FALSE,661,CVG,February,Thursday,4,15,15
FALSE,661,CVG,February,Thursday,-4,19,40
FALSE,1180,RSW,February,Thursday,0,12,25
FALSE,859,ATL,February,Thursday,-4,7,2
FALSE,859,ATL,February,Thursday,-5,21,39
FALSE,1133,PBI,February,Thursday,-7,12,0
FALSE,1173,FLL,February,Thursday,-6,11,25
FALSE,1050,MCO,February,Thursday,4,11,30
FALSE,1111,TPA,February,Thursday,-6,12,25
FALSE,1111,TPA,February,Thursday,-4,18,55
FALSE,1173,FLL,February,Thursday,-3,20,40
FALSE,2527,LAX,February,Thursday,11,22,0
FALSE,859,ATL,February,Thursday,-6,15,15
FALSE,859,ATL,February,Friday,-7,12,19
FALSE,1050,MCO,February,Friday,4,19,45
FALSE,859,ATL,February,Friday,-4,9,24
FALSE,859,ATL,February,Friday,-3,19,6
FALSE,661,CVG,February,Friday,-4,15,15
FALSE,661,CVG,February,Friday,-1,19,40
FALSE,1180,RSW,February,Friday,25,12,25
FALSE,859,ATL,February,Friday,-5,7,2
FALSE,859,ATL,February,Friday,-2,21,39
FALSE,1133,PBI,February,Friday,-6,12,0
FALSE,1173,FLL,February,Friday,-3,11,25
FALSE,1050,MCO,February,Friday,-3,11,30
FALSE,1111,TPA,February,Friday,27,12,25
FALSE,1111,TPA,February,Friday,2,18,55
FALSE,1173,FLL,February,Friday,-15,20,40
FALSE,2527,LAX,February,Friday,-3,22,0
FALSE,859,ATL,February,Friday,-2,15,15
FALSE,859,ATL,February,Saturday,-6,12,19
FALSE,1050,MCO,February,Saturday,-1,19,45
FALSE,859,ATL,February,Saturday,-3,9,24
FALSE,661,CVG,February,Saturday,-2,19,30
FALSE,1180,RSW,February,Saturday,7,12,25
FALSE,859,ATL,February,Saturday,-3,21,39
FALSE,1133,PBI,February,Saturday,-8,12,0
TRUE,1173,FLL,February,Saturday,246,11,25
FALSE,1050,MCO,February,Saturday,2,11,30
FALSE,1111,TPA,February,Saturday,9,12,25
FALSE,1173,FLL,February,Saturday,4,20,40
FALSE,859,ATL,February,Saturday,-3,15,15
FALSE,859,ATL,February,Sunday,0,12,19
FALSE,1050,MCO,February,Sunday,1,19,45
FALSE,859,ATL,February,Sunday,-1,9,24
FALSE,859,ATL,February,Sunday,-2,19,6
FALSE,661,CVG,February,Sunday,8,15,15
TRUE,661,CVG,February,Sunday,63,19,40
FALSE,1180,RSW,February,Sunday,5,12,25
FALSE,859,ATL,February,Sunday,3,7,2
FALSE,859,ATL,February,Sunday,-4,21,39
FALSE,1133,PBI,February,Sunday,-1,12,0
FALSE,1173,FLL,February,Sunday,16,11,25
FALSE,1050,MCO,February,Sunday,-5,11,30
FALSE,1111,TPA,February,Sunday,1,12,25
FALSE,1111,TPA,February,Sunday,29,18,55
FALSE,1173,FLL,February,Sunday,-2,20,40
FALSE,2527,LAX,February,Sunday,3,22,0
FALSE,859,ATL,February,Sunday,-2,15,15
FALSE,859,ATL,February,Monday,0,12,19
FALSE,1050,MCO,February,Monday,-6,19,45
FALSE,859,ATL,February,Monday,-2,9,24
FALSE,859,ATL,February,Monday,2,19,6
FALSE,661,CVG,February,Monday,-4,15,15
FALSE,1180,RSW,February,Monday,-5,12,25
FALSE,859,ATL,February,Monday,-3,7,2
FALSE,859,ATL,February,Monday,-4,21,39
FALSE,1133,PBI,February,Monday,26,12,0
FALSE,1173,FLL,February,Monday,-4,11,25
FALSE,1050,MCO,February,Monday,-2,11,30
FALSE,1111,TPA,February,Monday,13,12,25
FALSE,1111,TPA,February,Monday,-10,18,55
FALSE,1173,FLL,February,Monday,12,20,40
FALSE,2527,LAX,February,Monday,-11,22,0
FALSE,859,ATL,February,Monday,-3,15,15
FALSE,859,ATL,February,Tuesday,-2,12,19
TRUE,1050,MCO,February,Tuesday,32,19,45
FALSE,859,ATL,February,Tuesday,-3,9,24
FALSE,859,ATL,February,Tuesday,-3,19,6
FALSE,661,CVG,February,Tuesday,5,15,15
FALSE,1180,RSW,February,Tuesday,-3,12,25
FALSE,1133,PBI,February,Tuesday,-1,12,0
FALSE,1173,FLL,February,Tuesday,12,11,25
FALSE,1111,TPA,February,Tuesday,-6,12,25
FALSE,859,ATL,February,Tuesday,17,15,15
FALSE,859,ATL,February,Wednesday,0,12,19
FALSE,1050,MCO,February,Wednesday,26,19,45
TRUE,859,ATL,February,Wednesday,50,9,24
FALSE,859,ATL,February,Wednesday,4,19,6
FALSE,661,CVG,February,Wednesday,7,15,15
TRUE,661,CVG,February,Wednesday,70,19,40
FALSE,1180,RSW,February,Wednesday,26,12,25
TRUE,859,ATL,February,Wednesday,188,7,2
FALSE,859,ATL,February,Wednesday,12,21,39
TRUE,1133,PBI,February,Wednesday,315,12,0
TRUE,1173,FLL,February,Wednesday,339,11,25
FALSE,1050,MCO,February,Wednesday,0,11,30
FALSE,1111,TPA,February,Wednesday,16,12,25
FALSE,859,ATL,February,Wednesday,34,15,15
FALSE,859,ATL,February,Thursday,-1,12,50
FALSE,1050,MCO,February,Thursday,0,19,59
FALSE,859,ATL,February,Thursday,-2,9,25
TRUE,859,ATL,February,Thursday,65,19,6
FALSE,661,CVG,February,Thursday,-1,15,15
FALSE,661,CVG,February,Thursday,10,19,40
FALSE,1180,RSW,February,Thursday,-5,12,25
FALSE,859,ATL,February,Thursday,-3,7,10
FALSE,859,ATL,February,Thursday,11,21,43
FALSE,1133,PBI,February,Thursday,-1,12,0
FALSE,1173,FLL,February,Thursday,-1,11,25
FALSE,1050,MCO,February,Thursday,-3,11,30
FALSE,2298,LAS,March,Monday,-2,16,40
FALSE,1050,MCO,March,Monday,-1,9,45
FALSE,1050,MCO,March,Monday,7,16,45
FALSE,1050,MCO,March,Monday,1,12,0
FALSE,777,MDW,March,Monday,-6,20,5
FALSE,777,MDW,March,Monday,-2,8,35
FALSE,777,MDW,March,Monday,0,12,0
TRUE,1111,TPA,March,Monday,62,15,30
FALSE,1111,TPA,March,Monday,-3,8,25
FALSE,852,BNA,March,Tuesday,1,19,15
FALSE,283,BWI,March,Tuesday,0,20,5
FALSE,283,BWI,March,Tuesday,-3,7,40
TRUE,283,BWI,March,Tuesday,86,13,10
FALSE,283,BWI,March,Tuesday,6,14,55
FALSE,283,BWI,March,Tuesday,0,18,35
FALSE,283,BWI,March,Tuesday,0,17,25
FALSE,283,BWI,March,Tuesday,11,21,35
FALSE,283,BWI,March,Tuesday,1,9,0
FALSE,283,BWI,March,Tuesday,1,10,50
FALSE,2298,LAS,March,Tuesday,10,16,40
FALSE,1050,MCO,March,Tuesday,9,9,45
FALSE,1050,MCO,March,Tuesday,-1,16,45
FALSE,1050,MCO,March,Tuesday,5,12,0
FALSE,777,MDW,March,Tuesday,5,20,5
FALSE,777,MDW,March,Tuesday,11,8,35
FALSE,777,MDW,March,Tuesday,-1,12,0
TRUE,1111,TPA,March,Tuesday,45,15,30
FALSE,1111,TPA,March,Tuesday,20,8,25
FALSE,852,BNA,March,Wednesday,-8,19,15
FALSE,283,BWI,March,Wednesday,2,20,5
FALSE,283,BWI,March,Wednesday,0,7,40
FALSE,283,BWI,March,Wednesday,2,13,10
FALSE,283,BWI,March,Wednesday,8,14,55
TRUE,283,BWI,March,Wednesday,90,18,35
FALSE,283,BWI,March,Wednesday,0,17,25
FALSE,283,BWI,March,Wednesday,8,21,35
FALSE,283,BWI,March,Wednesday,2,9,0
FALSE,283,BWI,March,Wednesday,4,10,50
FALSE,2298,LAS,March,Wednesday,2,16,40
FALSE,1050,MCO,March,Wednesday,-2,9,45
TRUE,1050,MCO,March,Wednesday,80,16,45
FALSE,1050,MCO,March,Wednesday,17,12,0
FALSE,777,MDW,March,Wednesday,2,20,5
FALSE,777,MDW,March,Wednesday,4,8,35
FALSE,777,MDW,March,Wednesday,3,12,0
FALSE,1111,TPA,March,Wednesday,12,15,30
FALSE,1111,TPA,March,Wednesday,-2,8,25
FALSE,852,BNA,March,Thursday,-3,19,15
TRUE,283,BWI,March,Thursday,49,20,5
FALSE,283,BWI,March,Thursday,-2,7,40
FALSE,283,BWI,March,Thursday,-5,13,10
FALSE,283,BWI,March,Thursday,20,14,55
TRUE,283,BWI,March,Thursday,40,18,35
FALSE,283,BWI,March,Thursday,-1,17,25
FALSE,283,BWI,March,Thursday,16,21,35
FALSE,283,BWI,March,Thursday,1,9,0
FALSE,283,BWI,March,Thursday,1,10,50
FALSE,2298,LAS,March,Thursday,-1,16,40
FALSE,1050,MCO,March,Thursday,-3,9,45
FALSE,1050,MCO,March,Thursday,-7,16,45
FALSE,1050,MCO,March,Thursday,-4,12,0
TRUE,777,MDW,March,Thursday,70,20,5
FALSE,777,MDW,March,Thursday,-5,8,35
FALSE,777,MDW,March,Thursday,-7,12,0
TRUE,1111,TPA,March,Thursday,148,15,30
FALSE,1111,TPA,March,Thursday,-1,8,25
FALSE,852,BNA,March,Friday,-2,19,15
FALSE,283,BWI,March,Friday,11,20,5
FALSE,283,BWI,March,Friday,5,7,40
FALSE,283,BWI,March,Friday,8,13,10
FALSE,283,BWI,March,Friday,32,14,55
FALSE,283,BWI,March,Friday,23,18,35
TRUE,283,BWI,March,Friday,39,17,25
TRUE,283,BWI,March,Friday,63,21,35
FALSE,283,BWI,March,Friday,27,9,0
FALSE,283,BWI,March,Friday,-7,10,50
FALSE,2298,LAS,March,Friday,8,16,40
TRUE,1050,MCO,March,Friday,49,9,45
TRUE,1050,MCO,March,Friday,33,16,45
TRUE,1050,MCO,March,Friday,65,12,0
TRUE,777,MDW,March,Friday,45,20,5
FALSE,777,MDW,March,Friday,-5,8,35
TRUE,777,MDW,March,Friday,62,12,0
TRUE,1111,TPA,March,Friday,83,15,30
FALSE,1111,TPA,March,Friday,30,8,25
FALSE,852,BNA,March,Saturday,3,19,45
FALSE,283,BWI,March,Saturday,-5,7,40
FALSE,283,BWI,March,Saturday,17,20,50
FALSE,283,BWI,March,Saturday,30,18,40
FALSE,283,BWI,March,Saturday,17,15,20
FALSE,283,BWI,March,Saturday,8,9,20
FALSE,283,BWI,March,Saturday,18,12,50
FALSE,2298,LAS,March,Saturday,-5,11,0
FALSE,1050,MCO,March,Saturday,21,14,45
TRUE,1050,MCO,March,Saturday,85,8,10
TRUE,1050,MCO,March,Saturday,122,11,50
TRUE,1050,MCO,March,Saturday,43,20,25
TRUE,777,MDW,March,Saturday,65,19,40
FALSE,777,MDW,March,Saturday,3,12,40
FALSE,1111,TPA,March,Saturday,4,9,0
FALSE,1111,TPA,March,Saturday,11,18,25
FALSE,1111,TPA,March,Saturday,27,13,15
FALSE,852,BNA,March,Sunday,1,18,55
TRUE,283,BWI,March,Sunday,30,13,25
FALSE,283,BWI,March,Sunday,0,21,55
FALSE,283,BWI,March,Sunday,-1,9,0
FALSE,283,BWI,March,Sunday,7,16,55
FALSE,283,BWI,March,Sunday,8,15,40
TRUE,283,BWI,March,Sunday,52,20,40
FALSE,283,BWI,March,Sunday,32,18,20
TRUE,283,BWI,March,Sunday,42,10,55
FALSE,2298,LAS,March,Sunday,0,17,0
FALSE,1050,MCO,March,Sunday,-1,8,0
FALSE,1050,MCO,March,Sunday,1,12,0
FALSE,1050,MCO,March,Sunday,14,16,45
FALSE,777,MDW,March,Sunday,2,8,50
FALSE,777,MDW,March,Sunday,6,20,5
FALSE,777,MDW,March,Sunday,2,14,25
FALSE,1111,TPA,March,Sunday,3,9,55
FALSE,1111,TPA,March,Sunday,43,15,50
FALSE,852,BNA,March,Monday,25,18,55
FALSE,283,BWI,March,Monday,-2,13,25
FALSE,283,BWI,March,Monday,24,9,0
FALSE,283,BWI,March,Monday,-6,21,55
FALSE,283,BWI,March,Monday,-2,7,20
FALSE,283,BWI,March,Monday,-3,16,55
FALSE,283,BWI,March,Monday,2,15,40
TRUE,283,BWI,March,Monday,48,20,40
TRUE,283,BWI,March,Monday,122,18,20
FALSE,283,BWI,March,Monday,3,10,55
TRUE,2298,LAS,March,Monday,99,17,0
FALSE,1050,MCO,March,Monday,-1,8,0
FALSE,1050,MCO,March,Monday,18,12,0
FALSE,1050,MCO,March,Monday,17,16,45
FALSE,777,MDW,March,Monday,0,8,50
FALSE,777,MDW,March,Monday,2,20,5
FALSE,777,MDW,March,Monday,6,14,25
FALSE,1111,TPA,March,Monday,7,9,55
FALSE,1111,TPA,March,Monday,1,15,50
FALSE,852,BNA,March,Tuesday,-2,18,55
FALSE,283,BWI,March,Tuesday,3,13,25
FALSE,283,BWI,March,Tuesday,-4,9,0
FALSE,283,BWI,March,Tuesday,-4,21,55
FALSE,283,BWI,March,Tuesday,-1,7,20
FALSE,283,BWI,March,Tuesday,1,16,55
FALSE,283,BWI,March,Tuesday,0,15,40
FALSE,283,BWI,March,Tuesday,11,20,40
FALSE,283,BWI,March,Tuesday,1,18,20
FALSE,283,BWI,March,Tuesday,0,10,55
FALSE,2298,LAS,March,Tuesday,-3,17,0
FALSE,1050,MCO,March,Tuesday,-6,8,0
FALSE,1050,MCO,March,Tuesday,-1,12,0
FALSE,1050,MCO,March,Tuesday,3,16,45
FALSE,777,MDW,March,Tuesday,-1,8,50
FALSE,777,MDW,March,Tuesday,2,20,5
TRUE,777,MDW,March,Tuesday,72,14,25
FALSE,1111,TPA,March,Tuesday,14,9,55
FALSE,1111,TPA,March,Tuesday,8,15,50
FALSE,852,BNA,March,Wednesday,2,18,55
TRUE,283,BWI,March,Wednesday,36,13,25
FALSE,283,BWI,March,Wednesday,10,9,0
FALSE,283,BWI,March,Wednesday,0,21,55
FALSE,283,BWI,March,Wednesday,0,7,20
FALSE,283,BWI,March,Wednesday,-3,16,55
FALSE,283,BWI,March,Wednesday,-1,15,40
TRUE,283,BWI,March,Wednesday,46,20,40
TRUE,283,BWI,March,Wednesday,58,18,20
FALSE,283,BWI,March,Wednesday,-4,10,55
FALSE,2298,LAS,March,Wednesday,15,17,0
FALSE,1050,MCO,March,Wednesday,-4,8,0
FALSE,1050,MCO,March,Wednesday,18,12,0
TRUE,1050,MCO,March,Wednesday,57,16,45
FALSE,777,MDW,March,Wednesday,1,8,50
TRUE,777,MDW,March,Wednesday,80,20,5
FALSE,777,MDW,March,Wednesday,9,14,25
FALSE,1111,TPA,March,Wednesday,8,9,55
FALSE,1111,TPA,March,Wednesday,11,15,50
FALSE,852,BNA,March,Thursday,12,18,55
FALSE,283,BWI,March,Thursday,1,13,25
FALSE,283,BWI,March,Thursday,-1,9,0
FALSE,283,BWI,March,Thursday,1,21,55
FALSE,283,BWI,March,Thursday,1,7,20
FALSE,283,BWI,March,Thursday,-2,16,55
FALSE,283,BWI,March,Thursday,2,15,40
FALSE,283,BWI,March,Thursday,-3,20,40
FALSE,283,BWI,March,Thursday,7,18,20
FALSE,283,BWI,March,Thursday,5,10,55
FALSE,2298,LAS,March,Thursday,32,17,0
FALSE,1050,MCO,March,Thursday,-5,8,0
FALSE,1050,MCO,March,Thursday,-1,12,0
FALSE,1050,MCO,March,Thursday,-6,16,45
FALSE,777,MDW,March,Thursday,-2,8,50
TRUE,777,MDW,March,Thursday,126,20,5
FALSE,777,MDW,March,Thursday,13,14,25
FALSE,1111,TPA,March,Thursday,4,9,55
FALSE,1111,TPA,March,Thursday,17,15,50
FALSE,852,BNA,March,Friday,10,18,55
FALSE,283,BWI,March,Friday,-1,13,25
FALSE,283,BWI,March,Friday,13,9,0
FALSE,283,BWI,March,Friday,33,21,55
FALSE,283,BWI,March,Friday,0,7,20
FALSE,283,BWI,March,Friday,11,16,55
FALSE,283,BWI,March,Friday,7,15,40
FALSE,283,BWI,March,Friday,-3,20,40
FALSE,283,BWI,March,Friday,7,18,20
FALSE,283,BWI,March,Friday,17,10,55
FALSE,2298,LAS,March,Friday,43,17,0
FALSE,1050,MCO,March,Friday,-1,8,0
FALSE,1050,MCO,March,Friday,1,12,0
FALSE,1050,MCO,March,Friday,17,16,45
FALSE,777,MDW,March,Friday,1,8,50
FALSE,777,MDW,March,Friday,16,20,5
FALSE,777,MDW,March,Friday,-1,14,25
FALSE,1111,TPA,March,Friday,8,9,55
TRUE,1111,TPA,March,Friday,43,15,50
FALSE,852,BNA,March,Saturday,13,19,5
FALSE,283,BWI,March,Saturday,30,15,20
FALSE,283,BWI,March,Saturday,0,7,40
TRUE,283,BWI,March,Saturday,50,18,40
FALSE,283,BWI,March,Saturday,0,9,20
FALSE,283,BWI,March,Saturday,5,12,50
FALSE,283,BWI,March,Saturday,29,20,50
TRUE,2298,LAS,March,Saturday,88,11,0
FALSE,1050,MCO,March,Saturday,24,20,25
TRUE,1050,MCO,March,Saturday,87,14,45
TRUE,1050,MCO,March,Saturday,56,11,50
FALSE,1050,MCO,March,Saturday,-4,8,10
FALSE,777,MDW,March,Saturday,36,19,40
FALSE,777,MDW,March,Saturday,-2,12,40
FALSE,1111,TPA,March,Saturday,1,9,0
FALSE,1111,TPA,March,Saturday,25,18,25
FALSE,1111,TPA,March,Saturday,-4,13,15
FALSE,852,BNA,March,Sunday,17,18,55
FALSE,283,BWI,March,Sunday,25,13,25
FALSE,283,BWI,March,Sunday,4,21,55
FALSE,283,BWI,March,Sunday,1,9,0
FALSE,283,BWI,March,Sunday,-5,16,55
FALSE,283,BWI,March,Sunday,8,15,40
FALSE,283,BWI,March,Sunday,10,20,40
FALSE,283,BWI,March,Sunday,-2,18,20
FALSE,283,BWI,March,Sunday,9,10,55
TRUE,2298,LAS,March,Sunday,80,17,0
FALSE,1050,MCO,March,Sunday,-4,8,0
FALSE,1050,MCO,March,Sunday,-5,12,0
TRUE,1050,MCO,March,Sunday,125,16,45
FALSE,777,MDW,March,Sunday,1,8,50
FALSE,777,MDW,March,Sunday,29,20,5
FALSE,777,MDW,March,Sunday,-4,14,25
FALSE,1111,TPA,March,Sunday,-5,9,55
TRUE,1111,TPA,March,Sunday,41,15,50
FALSE,852,BNA,March,Monday,-3,18,55
FALSE,283,BWI,March,Monday,5,13,25
FALSE,283,BWI,March,Monday,-1,9,0
TRUE,283,BWI,March,Monday,64,21,55
FALSE,283,BWI,March,Monday,0,7,20
FALSE,283,BWI,March,Monday,0,16,55
FALSE,283,BWI,March,Monday,6,15,40
FALSE,283,BWI,March,Monday,15,20,40
FALSE,283,BWI,March,Monday,-1,18,20
FALSE,283,BWI,March,Monday,-1,10,55
FALSE,2298,LAS,March,Monday,13,17,0
FALSE,1050,MCO,March,Monday,0,8,0
FALSE,1050,MCO,March,Monday,3,12,0
FALSE,1050,MCO,March,Monday,-1,16,45
FALSE,777,MDW,March,Monday,11,8,50
FALSE,777,MDW,March,Monday,1,20,5
FALSE,777,MDW,March,Monday,-2,14,25
FALSE,1111,TPA,March,Monday,4,9,55
FALSE,1111,TPA,March,Monday,5,15,50
FALSE,852,BNA,March,Tuesday,22,18,55
TRUE,283,BWI,March,Tuesday,35,13,25
FALSE,283,BWI,March,Tuesday,-1,9,0
FALSE,283,BWI,March,Tuesday,-1,21,55
FALSE,283,BWI,March,Tuesday,-5,7,20
FALSE,283,BWI,March,Tuesday,-3,16,55
FALSE,283,BWI,March,Tuesday,7,15,40
FALSE,283,BWI,March,Tuesday,-2,20,40
FALSE,283,BWI,March,Tuesday,22,18,20
FALSE,283,BWI,March,Tuesday,7,10,55
FALSE,2298,LAS,March,Tuesday,19,17,0
TRUE,1050,MCO,March,Tuesday,40,8,0
FALSE,1050,MCO,March,Tuesday,7,12,0
FALSE,1050,MCO,March,Tuesday,-4,16,45
TRUE,777,MDW,March,Tuesday,87,8,50
TRUE,777,MDW,March,Tuesday,80,20,5
FALSE,777,MDW,March,Tuesday,10,14,25
FALSE,1111,TPA,March,Tuesday,3,9,55
TRUE,1111,TPA,March,Tuesday,22,15,50
FALSE,852,BNA,March,Wednesday,-1,18,55
FALSE,283,BWI,March,Wednesday,3,13,25
FALSE,283,BWI,March,Wednesday,0,9,0
FALSE,283,BWI,March,Wednesday,21,21,55
FALSE,283,BWI,March,Wednesday,6,7,20
FALSE,283,BWI,March,Wednesday,1,16,55
FALSE,283,BWI,March,Wednesday,-1,15,40
FALSE,283,BWI,March,Wednesday,5,20,40
FALSE,283,BWI,March,Wednesday,27,18,20
FALSE,283,BWI,March,Wednesday,1,10,55
TRUE,2298,LAS,March,Wednesday,45,17,0
FALSE,1050,MCO,March,Wednesday,-5,8,0
FALSE,1050,MCO,March,Wednesday,0,12,0
FALSE,1050,MCO,March,Wednesday,9,16,45
FALSE,777,MDW,March,Wednesday,-2,8,50
FALSE,777,MDW,March,Wednesday,10,20,5
FALSE,777,MDW,March,Wednesday,41,14,25
FALSE,1111,TPA,March,Wednesday,24,9,55
TRUE,1111,TPA,March,Wednesday,68,15,50
FALSE,852,BNA,March,Thursday,-1,18,55
FALSE,283,BWI,March,Thursday,6,13,25
FALSE,283,BWI,March,Thursday,8,9,0
TRUE,283,BWI,March,Thursday,31,21,55
FALSE,283,BWI,March,Thursday,-1,7,20
FALSE,283,BWI,March,Thursday,1,16,55
FALSE,283,BWI,March,Thursday,29,15,40
FALSE,283,BWI,March,Thursday,30,20,40
FALSE,283,BWI,March,Thursday,4,18,20
FALSE,283,BWI,March,Thursday,3,10,55
FALSE,2298,LAS,March,Thursday,46,17,0
FALSE,1050,MCO,March,Thursday,1,8,0
FALSE,1050,MCO,March,Thursday,25,12,0
FALSE,1050,MCO,March,Thursday,26,16,45
FALSE,777,MDW,March,Thursday,1,8,50
FALSE,777,MDW,March,Thursday,-2,20,5
FALSE,777,MDW,March,Thursday,0,14,25
FALSE,1111,TPA,March,Thursday,20,9,55
FALSE,1111,TPA,March,Thursday,40,15,50
FALSE,852,BNA,March,Friday,-4,18,55
FALSE,283,BWI,March,Friday,2,13,25
FALSE,283,BWI,March,Friday,25,9,0
FALSE,283,BWI,March,Friday,0,21,55
FALSE,283,BWI,March,Friday,-1,7,20
FALSE,283,BWI,March,Friday,-1,16,55
FALSE,283,BWI,March,Friday,20,15,40
TRUE,283,BWI,March,Friday,42,20,40
FALSE,283,BWI,March,Friday,27,18,20
FALSE,283,BWI,March,Friday,3,10,55
FALSE,2298,LAS,March,Friday,22,17,0
FALSE,1050,MCO,March,Friday,-3,8,0
FALSE,1050,MCO,March,Friday,-2,12,0
FALSE,1050,MCO,March,Friday,-3,16,45
FALSE,777,MDW,March,Friday,21,8,50
FALSE,777,MDW,March,Friday,11,20,5
FALSE,777,MDW,March,Friday,7,14,25
FALSE,1111,TPA,March,Friday,30,9,55
FALSE,1111,TPA,March,Friday,31,15,50
FALSE,852,BNA,March,Saturday,0,19,5
FALSE,283,BWI,March,Saturday,0,15,20
FALSE,283,BWI,March,Saturday,-1,7,40
FALSE,283,BWI,March,Saturday,2,18,40
FALSE,283,BWI,March,Saturday,2,9,20
FALSE,283,BWI,March,Saturday,5,12,50
FALSE,283,BWI,March,Saturday,-5,20,50
FALSE,2298,LAS,March,Saturday,49,11,0
FALSE,1050,MCO,March,Saturday,14,20,25
FALSE,1050,MCO,March,Saturday,37,14,45
FALSE,1050,MCO,March,Saturday,24,11,50
FALSE,1050,MCO,March,Saturday,1,8,10
TRUE,777,MDW,March,Saturday,46,19,40
FALSE,777,MDW,March,Saturday,10,12,40
FALSE,1111,TPA,March,Saturday,3,9,0
TRUE,1111,TPA,March,Saturday,53,18,25
TRUE,1111,TPA,March,Saturday,50,13,15
FALSE,852,BNA,March,Sunday,9,18,55
FALSE,283,BWI,March,Sunday,1,13,25
FALSE,283,BWI,March,Sunday,11,21,55
FALSE,283,BWI,March,Sunday,13,9,0
FALSE,283,BWI,March,Sunday,27,16,55
FALSE,283,BWI,March,Sunday,29,15,40
FALSE,283,BWI,March,Sunday,4,20,40
FALSE,283,BWI,March,Sunday,3,18,20
FALSE,283,BWI,March,Sunday,0,10,55
FALSE,2298,LAS,March,Sunday,6,17,0
FALSE,1050,MCO,March,Sunday,-1,8,0
FALSE,1050,MCO,March,Sunday,2,12,0
FALSE,1050,MCO,March,Sunday,7,16,45
FALSE,777,MDW,March,Sunday,3,8,50
FALSE,777,MDW,March,Sunday,8,20,5
FALSE,777,MDW,March,Sunday,1,14,25
FALSE,1111,TPA,March,Sunday,16,9,55
TRUE,1111,TPA,March,Sunday,134,15,50
FALSE,852,BNA,March,Monday,23,18,55
FALSE,283,BWI,March,Monday,2,13,25
TRUE,283,BWI,March,Monday,38,9,0
FALSE,283,BWI,March,Monday,19,21,55
FALSE,283,BWI,March,Monday,3,7,20
FALSE,283,BWI,March,Monday,10,16,55
FALSE,283,BWI,March,Monday,28,15,40
FALSE,283,BWI,March,Monday,3,20,40
FALSE,283,BWI,March,Monday,17,18,20
TRUE,283,BWI,March,Monday,26,10,55
FALSE,2298,LAS,March,Monday,31,17,0
FALSE,1050,MCO,March,Monday,2,8,0
FALSE,1050,MCO,March,Monday,22,12,0
FALSE,1050,MCO,March,Monday,17,16,45
FALSE,777,MDW,March,Monday,29,8,50
FALSE,777,MDW,March,Monday,9,20,5
FALSE,777,MDW,March,Monday,12,14,25
FALSE,1111,TPA,March,Monday,15,9,55
FALSE,1111,TPA,March,Monday,32,15,50
FALSE,852,BNA,March,Tuesday,6,18,55
FALSE,283,BWI,March,Tuesday,17,13,25
TRUE,283,BWI,March,Tuesday,18,9,0
FALSE,283,BWI,March,Tuesday,12,21,55
FALSE,283,BWI,March,Tuesday,-2,7,20
FALSE,283,BWI,March,Tuesday,-2,16,55
FALSE,283,BWI,March,Tuesday,5,15,40
FALSE,283,BWI,March,Tuesday,-2,20,40
FALSE,283,BWI,March,Tuesday,10,18,20
FALSE,283,BWI,March,Tuesday,0,10,55
FALSE,2298,LAS,March,Tuesday,44,17,0
FALSE,1050,MCO,March,Tuesday,3,8,0
FALSE,1050,MCO,March,Tuesday,6,12,0
FALSE,1050,MCO,March,Tuesday,1,16,45
FALSE,777,MDW,March,Tuesday,22,8,50
FALSE,777,MDW,March,Tuesday,3,20,5
FALSE,777,MDW,March,Tuesday,33,14,25
FALSE,1111,TPA,March,Tuesday,1,9,55
TRUE,1111,TPA,March,Tuesday,50,15,50
FALSE,852,BNA,March,Wednesday,8,18,55
FALSE,283,BWI,March,Wednesday,0,13,25
FALSE,283,BWI,March,Wednesday,-5,9,0
FALSE,283,BWI,March,Wednesday,-6,21,55
